dateTime,weatherID,weatherMain,weatherDescr,weatherIcon,temperature,pressure,humidity,tempMin,tempMax,visibility,windSpeed,windDeg,windGust,clouds,dateTime,hourDateTime,hourNum,hour,Day,dateTimeNum,stationName,stationLat,stationLong,stationBanking,stationStands,stationStdsAvailable,stationBikesAvailable,stationStatus,stationLastUpdate
18/02/2019 20:36,803,Clouds,broken clouds,04n,7,1010,87,7,7,10000,5,250,NULL,75,18/02/2019 20:36,20:36:00,43514.85833,20,Monday,43514.85833,SMITHFIELD,53.3477,-6.27821,0,30,22,8,OPEN,0000-00-00 00:00:00
18/02/2019 20:38,803,Clouds,broken clouds,04n,7,1010,87,7,7,10000,5,250,NULL,75,18/02/2019 20:38,20:38:00,43514.85972,20,Monday,43514.85972,SMITHFIELD,53.3477,-6.27821,FALSE,30,22,8,OPEN,0000-00-00 00:00:00
18/02/2019 20:43,803,Clouds,broken clouds,04n,7,1010,87,7,7,10000,5,250,NULL,75,18/02/2019 20:43,20:43:00,43514.86319,20,Monday,43514.86319,SMITHFIELD,53.3477,-6.27821,FALSE,30,18,12,OPEN,0000-00-00 00:00:00
18/02/2019 20:44,803,Clouds,broken clouds,04n,7,1010,87,7,7,10000,5,250,NULL,75,18/02/2019 20:44,20:44:00,43514.86389,20,Monday,43514.86389,SMITHFIELD,53.3477,-6.27821,FALSE,30,18,12,OPEN,1.55E+12
19/02/2019 09:11,803,Clouds,broken clouds,04d,6,1013,75,6,6,10000,4,190,NULL,75,19/02/2019 09:11,09:11:00,43515.38264,9,Tuesday,43515.38264,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 09:45,803,Clouds,broken clouds,04d,6,1013,75,6,6,10000,4,190,NULL,75,19/02/2019 09:45,09:45:00,43515.40625,9,Tuesday,43515.40625,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 09:46,803,Clouds,broken clouds,04d,6,1013,75,6,6,10000,4,190,NULL,75,19/02/2019 09:46,09:46:00,43515.40694,9,Tuesday,43515.40694,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 09:47,803,Clouds,broken clouds,04d,6,1013,75,6,6,10000,4,190,NULL,75,19/02/2019 09:47,09:47:00,43515.40764,9,Tuesday,43515.40764,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 09:48,803,Clouds,broken clouds,04d,6,1013,75,6,6,10000,4,190,NULL,75,19/02/2019 09:48,09:48:00,43515.40833,9,Tuesday,43515.40833,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 09:54,803,Clouds,broken clouds,04d,6,1013,75,6,6,10000,4,190,NULL,75,19/02/2019 09:54,09:54:00,43515.4125,9,Tuesday,43515.4125,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 10:00,803,Clouds,broken clouds,04d,6,1013,75,6,6,10000,4,190,NULL,75,19/02/2019 10:00,10:00:00,43515.41667,10,Tuesday,43515.41667,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 10:06,803,Clouds,broken clouds,04d,6,1013,75,6,6,10000,4,190,NULL,75,19/02/2019 10:06,10:06:00,43515.42083,10,Tuesday,43515.42083,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 10:11,803,Clouds,broken clouds,04d,7,1013,75,7,7,10000,4,190,NULL,75,19/02/2019 10:11,10:11:00,43515.42431,10,Tuesday,43515.42431,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 10:12,803,Clouds,broken clouds,04d,7,1013,75,7,7,10000,4,190,NULL,75,19/02/2019 10:12,10:12:00,43515.425,10,Tuesday,43515.425,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 10:18,803,Clouds,broken clouds,04d,7,1013,75,7,7,10000,4,190,NULL,75,19/02/2019 10:18,10:18:00,43515.42917,10,Tuesday,43515.42917,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 10:24,803,Clouds,broken clouds,04d,7,1013,75,7,7,10000,4,190,NULL,75,19/02/2019 10:24,10:24:00,43515.43333,10,Tuesday,43515.43333,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 10:30,803,Clouds,broken clouds,04d,7,1013,75,7,7,10000,4,190,NULL,75,19/02/2019 10:30,10:30:00,43515.4375,10,Tuesday,43515.4375,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 10:36,803,Clouds,broken clouds,04d,8,1013,75,8,8,10000,5,190,NULL,75,19/02/2019 10:36,10:36:00,43515.44167,10,Tuesday,43515.44167,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 10:42,803,Clouds,broken clouds,04d,8,1013,75,8,8,10000,5,190,NULL,75,19/02/2019 10:42,10:42:00,43515.44583,10,Tuesday,43515.44583,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 10:48,803,Clouds,broken clouds,04d,8,1013,75,8,8,10000,5,190,NULL,75,19/02/2019 10:48,10:48:00,43515.45,10,Tuesday,43515.45,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 10:54,803,Clouds,broken clouds,04d,8,1013,75,8,8,10000,5,190,NULL,75,19/02/2019 10:54,10:54:00,43515.45417,10,Tuesday,43515.45417,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 11:00,803,Clouds,broken clouds,04d,8,1013,75,8,8,10000,5,190,NULL,75,19/02/2019 11:00,11:00:00,43515.45833,11,Tuesday,43515.45833,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 11:07,803,Clouds,broken clouds,04d,8,1013,70,8,8,10000,5,180,NULL,75,19/02/2019 11:07,11:07:00,43515.46319,11,Tuesday,43515.46319,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 11:12,803,Clouds,broken clouds,04d,8,1013,70,8,8,10000,5,180,NULL,75,19/02/2019 11:12,11:12:00,43515.46667,11,Tuesday,43515.46667,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 11:18,803,Clouds,broken clouds,04d,8,1013,70,8,8,10000,5,180,NULL,75,19/02/2019 11:18,11:18:00,43515.47083,11,Tuesday,43515.47083,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 11:24,803,Clouds,broken clouds,04d,8,1013,70,8,8,10000,5,180,NULL,75,19/02/2019 11:24,11:24:00,43515.475,11,Tuesday,43515.475,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 11:30,803,Clouds,broken clouds,04d,8,1012,70,8,8,10000,7,200,NULL,75,19/02/2019 11:30,11:30:00,43515.47917,11,Tuesday,43515.47917,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 11:36,803,Clouds,broken clouds,04d,8,1012,70,8,8,10000,7,200,NULL,75,19/02/2019 11:36,11:36:00,43515.48333,11,Tuesday,43515.48333,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 11:42,803,Clouds,broken clouds,04d,8,1012,70,8,8,10000,7,200,NULL,75,19/02/2019 11:42,11:42:00,43515.4875,11,Tuesday,43515.4875,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 11:48,803,Clouds,broken clouds,04d,8,1012,70,8,8,10000,7,200,NULL,75,19/02/2019 11:48,11:48:00,43515.49167,11,Tuesday,43515.49167,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 11:54,803,Clouds,broken clouds,04d,8,1012,70,8,8,10000,7,200,NULL,75,19/02/2019 11:54,11:54:00,43515.49583,11,Tuesday,43515.49583,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 12:00,803,Clouds,broken clouds,04d,8,1012,75,8,8,10000,6,200,NULL,75,19/02/2019 12:00,12:00:00,43515.5,12,Tuesday,43515.5,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 12:07,803,Clouds,broken clouds,04d,8,1012,75,8,8,10000,6,200,NULL,75,19/02/2019 12:07,12:07:00,43515.50486,12,Tuesday,43515.50486,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 12:13,803,Clouds,broken clouds,04d,8,1012,75,8,8,10000,6,200,NULL,75,19/02/2019 12:13,12:13:00,43515.50903,12,Tuesday,43515.50903,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 12:18,803,Clouds,broken clouds,04d,8,1012,75,8,8,10000,6,200,NULL,75,19/02/2019 12:18,12:18:00,43515.5125,12,Tuesday,43515.5125,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 12:24,803,Clouds,broken clouds,04d,8,1012,75,8,8,10000,6,200,NULL,75,19/02/2019 12:24,12:24:00,43515.51667,12,Tuesday,43515.51667,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 12:30,803,Clouds,broken clouds,04d,8,1012,75,8,8,10000,7,200,NULL,75,19/02/2019 12:30,12:30:00,43515.52083,12,Tuesday,43515.52083,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 12:36,803,Clouds,broken clouds,04d,8,1012,75,8,8,10000,7,200,NULL,75,19/02/2019 12:36,12:36:00,43515.525,12,Tuesday,43515.525,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 12:42,803,Clouds,broken clouds,04d,8,1012,75,8,8,10000,7,200,NULL,75,19/02/2019 12:42,12:42:00,43515.52917,12,Tuesday,43515.52917,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 12:48,803,Clouds,broken clouds,04d,8,1012,75,8,8,10000,7,200,NULL,75,19/02/2019 12:48,12:48:00,43515.53333,12,Tuesday,43515.53333,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 12:54,803,Clouds,broken clouds,04d,8,1012,75,8,8,10000,7,200,NULL,75,19/02/2019 12:54,12:54:00,43515.5375,12,Tuesday,43515.5375,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 13:00,803,Clouds,broken clouds,04d,8,1012,70,8,9,10000,6,180,NULL,75,19/02/2019 13:00,13:00:00,43515.54167,13,Tuesday,43515.54167,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 13:07,803,Clouds,broken clouds,04d,8,1012,70,8,9,10000,6,180,NULL,75,19/02/2019 13:07,13:07:00,43515.54653,13,Tuesday,43515.54653,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
19/02/2019 13:13,803,Clouds,broken clouds,04d,8,1012,70,8,9,10000,6,180,NULL,75,19/02/2019 13:13,13:13:00,43515.55069,13,Tuesday,43515.55069,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 13:18,803,Clouds,broken clouds,04d,8,1012,70,8,9,10000,6,180,NULL,75,19/02/2019 13:18,13:18:00,43515.55417,13,Tuesday,43515.55417,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 13:24,500,Rain,light rain,10d,8,1012,70,8,9,10000,6,180,NULL,75,19/02/2019 13:24,13:24:00,43515.55833,13,Tuesday,43515.55833,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 13:30,500,Rain,light rain,10d,8,1012,70,8,9,10000,6,180,NULL,75,19/02/2019 13:30,13:30:00,43515.5625,13,Tuesday,43515.5625,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 13:36,500,Rain,light rain,10d,8,1012,70,8,9,10000,6,180,NULL,75,19/02/2019 13:36,13:36:00,43515.56667,13,Tuesday,43515.56667,SMITHFIELD,53.3477,-6.27821,FALSE,30,27,3,OPEN,1.55E+12
19/02/2019 13:42,500,Rain,light rain,10d,8,1012,70,8,9,10000,6,180,NULL,75,19/02/2019 13:42,13:42:00,43515.57083,13,Tuesday,43515.57083,SMITHFIELD,53.3477,-6.27821,FALSE,30,27,3,OPEN,1.55E+12
19/02/2019 13:48,500,Rain,light rain,10d,8,1012,70,8,9,10000,6,180,NULL,75,19/02/2019 13:48,13:48:00,43515.575,13,Tuesday,43515.575,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
19/02/2019 13:54,500,Rain,light rain,10d,8,1012,70,8,9,10000,6,180,NULL,75,19/02/2019 13:54,13:54:00,43515.57917,13,Tuesday,43515.57917,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
19/02/2019 14:01,500,Rain,light rain,10d,8,1012,70,8,9,10000,6,180,NULL,75,19/02/2019 14:01,14:01:00,43515.58403,14,Tuesday,43515.58403,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
19/02/2019 14:06,500,Rain,light rain,10d,8,1011,76,8,9,10000,6,190,NULL,75,19/02/2019 14:06,14:06:00,43515.5875,14,Tuesday,43515.5875,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
19/02/2019 14:12,500,Rain,light rain,10d,8,1011,76,8,9,10000,6,190,NULL,75,19/02/2019 14:12,14:12:00,43515.59167,14,Tuesday,43515.59167,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 14:18,500,Rain,light rain,10d,8,1011,76,8,9,10000,6,190,NULL,75,19/02/2019 14:18,14:18:00,43515.59583,14,Tuesday,43515.59583,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 14:24,500,Rain,light rain,10d,8,1011,76,8,9,10000,6,190,NULL,75,19/02/2019 14:24,14:24:00,43515.6,14,Tuesday,43515.6,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 14:30,500,Rain,light rain,10d,8,1011,76,8,9,10000,7,190,NULL,75,19/02/2019 14:30,14:30:00,43515.60417,14,Tuesday,43515.60417,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 14:36,500,Rain,light rain,10d,8,1011,76,8,9,10000,7,190,NULL,75,19/02/2019 14:36,14:36:00,43515.60833,14,Tuesday,43515.60833,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 14:42,500,Rain,light rain,10d,8,1011,76,8,9,10000,7,190,NULL,75,19/02/2019 14:42,14:42:00,43515.6125,14,Tuesday,43515.6125,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
19/02/2019 14:48,500,Rain,light rain,10d,8,1011,76,8,9,10000,7,190,NULL,75,19/02/2019 14:48,14:48:00,43515.61667,14,Tuesday,43515.61667,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
19/02/2019 14:54,500,Rain,light rain,10d,8,1011,76,8,9,10000,7,190,NULL,75,19/02/2019 14:54,14:54:00,43515.62083,14,Tuesday,43515.62083,SMITHFIELD,53.3477,-6.27821,FALSE,30,26,4,OPEN,1.55E+12
19/02/2019 15:00,500,Rain,light rain,10d,8,1010,76,8,9,10000,6,180,NULL,75,19/02/2019 15:00,15:00:00,43515.625,15,Tuesday,43515.625,SMITHFIELD,53.3477,-6.27821,FALSE,30,26,4,OPEN,1.55E+12
19/02/2019 15:06,500,Rain,light rain,10d,8,1010,76,8,9,10000,6,180,NULL,75,19/02/2019 15:06,15:06:00,43515.62917,15,Tuesday,43515.62917,SMITHFIELD,53.3477,-6.27821,FALSE,30,26,4,OPEN,1.55E+12
19/02/2019 15:12,500,Rain,light rain,10d,8,1010,76,8,9,10000,6,180,NULL,75,19/02/2019 15:12,15:12:00,43515.63333,15,Tuesday,43515.63333,SMITHFIELD,53.3477,-6.27821,FALSE,30,25,5,OPEN,1.55E+12
19/02/2019 15:19,500,Rain,light rain,10d,8,1010,76,8,9,10000,6,180,NULL,75,19/02/2019 15:19,15:19:00,43515.63819,15,Tuesday,43515.63819,SMITHFIELD,53.3477,-6.27821,FALSE,30,24,6,OPEN,1.55E+12
19/02/2019 15:24,500,Rain,light rain,10d,8,1010,76,8,9,10000,6,180,NULL,75,19/02/2019 15:24,15:24:00,43515.64167,15,Tuesday,43515.64167,SMITHFIELD,53.3477,-6.27821,FALSE,30,24,6,OPEN,1.55E+12
19/02/2019 15:30,500,Rain,light rain,10d,8,1010,76,8,9,10000,7,190,NULL,75,19/02/2019 15:30,15:30:00,43515.64583,15,Tuesday,43515.64583,SMITHFIELD,53.3477,-6.27821,FALSE,30,25,5,OPEN,1.55E+12
19/02/2019 15:36,500,Rain,light rain,10d,8,1010,76,8,9,10000,7,190,NULL,75,19/02/2019 15:36,15:36:00,43515.65,15,Tuesday,43515.65,SMITHFIELD,53.3477,-6.27821,FALSE,30,24,6,OPEN,1.55E+12
19/02/2019 15:42,500,Rain,light rain,10d,8,1010,76,8,9,10000,7,190,NULL,75,19/02/2019 15:42,15:42:00,43515.65417,15,Tuesday,43515.65417,SMITHFIELD,53.3477,-6.27821,FALSE,30,25,5,OPEN,1.55E+12
19/02/2019 15:48,500,Rain,light rain,10d,8,1010,76,8,9,10000,7,190,NULL,75,19/02/2019 15:48,15:48:00,43515.65833,15,Tuesday,43515.65833,SMITHFIELD,53.3477,-6.27821,FALSE,30,26,4,OPEN,1.55E+12
19/02/2019 15:54,500,Rain,light rain,10d,8,1010,76,8,9,10000,7,190,NULL,75,19/02/2019 15:54,15:54:00,43515.6625,15,Tuesday,43515.6625,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
19/02/2019 16:00,500,Rain,light rain,10d,8,1010,76,8,9,10000,7,190,NULL,75,19/02/2019 16:00,16:00:00,43515.66667,16,Tuesday,43515.66667,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
19/02/2019 16:06,500,Rain,light rain,10d,8,1009,76,8,9,10000,5,170,NULL,75,19/02/2019 16:06,16:06:00,43515.67083,16,Tuesday,43515.67083,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
19/02/2019 16:12,500,Rain,light rain,10d,8,1009,76,8,9,10000,5,170,NULL,75,19/02/2019 16:12,16:12:00,43515.675,16,Tuesday,43515.675,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
19/02/2019 16:18,500,Rain,light rain,10d,8,1009,76,8,9,10000,5,170,NULL,75,19/02/2019 16:18,16:18:00,43515.67917,16,Tuesday,43515.67917,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
19/02/2019 16:24,500,Rain,light rain,10d,8,1009,76,8,9,10000,5,170,NULL,75,19/02/2019 16:24,16:24:00,43515.68333,16,Tuesday,43515.68333,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
19/02/2019 16:30,500,Rain,light rain,10d,8,1009,81,8,9,10000,4,170,NULL,75,19/02/2019 16:30,16:30:00,43515.6875,16,Tuesday,43515.6875,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
19/02/2019 16:36,500,Rain,light rain,10d,8,1009,81,8,9,10000,4,170,NULL,75,19/02/2019 16:36,16:36:00,43515.69167,16,Tuesday,43515.69167,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
19/02/2019 16:42,500,Rain,light rain,10d,8,1009,81,8,9,10000,4,170,NULL,75,19/02/2019 16:42,16:42:00,43515.69583,16,Tuesday,43515.69583,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
19/02/2019 16:48,500,Rain,light rain,10d,8,1009,81,8,9,10000,4,170,NULL,75,19/02/2019 16:48,16:48:00,43515.7,16,Tuesday,43515.7,SMITHFIELD,53.3477,-6.27821,FALSE,30,26,4,OPEN,1.55E+12
19/02/2019 16:54,500,Rain,light rain,10d,8,1009,81,8,9,10000,4,170,NULL,75,19/02/2019 16:54,16:54:00,43515.70417,16,Tuesday,43515.70417,SMITHFIELD,53.3477,-6.27821,FALSE,30,27,3,OPEN,1.55E+12
19/02/2019 17:00,500,Rain,light rain,10d,8,1009,81,8,9,10000,4,170,NULL,75,19/02/2019 17:00,17:00:00,43515.70833,17,Tuesday,43515.70833,SMITHFIELD,53.3477,-6.27821,FALSE,30,26,4,OPEN,1.55E+12
19/02/2019 17:06,500,Rain,light rain,10d,9,1009,81,9,9,10000,6,190,NULL,75,19/02/2019 17:06,17:06:00,43515.7125,17,Tuesday,43515.7125,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
19/02/2019 17:12,500,Rain,light rain,10d,9,1009,81,9,9,10000,6,190,NULL,75,19/02/2019 17:12,17:12:00,43515.71667,17,Tuesday,43515.71667,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 17:18,500,Rain,light rain,10d,9,1009,81,9,9,10000,6,190,NULL,75,19/02/2019 17:18,17:18:00,43515.72083,17,Tuesday,43515.72083,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 17:24,500,Rain,light rain,10d,9,1009,81,9,9,10000,6,190,NULL,75,19/02/2019 17:24,17:24:00,43515.725,17,Tuesday,43515.725,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 17:30,500,Rain,light rain,10d,9,1009,81,9,9,10000,6,190,NULL,75,19/02/2019 17:30,17:30:00,43515.72917,17,Tuesday,43515.72917,SMITHFIELD,53.3477,-6.27821,FALSE,30,28,2,OPEN,1.55E+12
19/02/2019 17:36,500,Rain,light rain,10d,8,1008,81,8,9,10000,7,190,NULL,75,19/02/2019 17:36,17:36:00,43515.73333,17,Tuesday,43515.73333,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 17:42,500,Rain,light rain,10d,8,1008,81,8,9,10000,7,190,NULL,75,19/02/2019 17:42,17:42:00,43515.7375,17,Tuesday,43515.7375,SMITHFIELD,53.3477,-6.27821,FALSE,30,30,0,OPEN,1.55E+12
19/02/2019 17:48,500,Rain,light rain,10d,8,1008,81,8,9,10000,7,190,NULL,75,19/02/2019 17:48,17:48:00,43515.74167,17,Tuesday,43515.74167,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 17:54,500,Rain,light rain,10d,8,1008,81,8,9,10000,7,190,NULL,75,19/02/2019 17:54,17:54:00,43515.74583,17,Tuesday,43515.74583,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 18:00,500,Rain,light rain,10d,8,1008,81,8,9,10000,7,190,NULL,75,19/02/2019 18:00,18:00:00,43515.75,18,Tuesday,43515.75,SMITHFIELD,53.3477,-6.27821,FALSE,30,29,1,OPEN,1.55E+12
19/02/2019 18:07,500,Rain,light rain,10d,8,1008,81,8,9,10000,7,190,NULL,75,19/02/2019 18:07,18:07:00,43515.75486,18,Tuesday,43515.75486,SMITHFIELD,53.3477,-6.27821,FALSE,30,27,3,OPEN,1.55E+12
19/02/2019 18:12,500,Rain,light rain,10d,8,1008,81,8,9,10000,7,190,NULL,75,19/02/2019 18:12,18:12:00,43515.75833,18,Tuesday,43515.75833,SMITHFIELD,53.3477,-6.27821,FALSE,30,26,4,OPEN,1.55E+12
19/02/2019 18:18,500,Rain,light rain,10d,8,1008,81,8,9,10000,7,190,NULL,75,19/02/2019 18:18,18:18:00,43515.7625,18,Tuesday,43515.7625,SMITHFIELD,53.3477,-6.27821,FALSE,30,26,4,OPEN,1.55E+12
19/02/2019 18:24,500,Rain,light rain,10d,8,1008,81,8,9,10000,7,190,NULL,75,19/02/2019 18:24,18:24:00,43515.76667,18,Tuesday,43515.76667,SMITHFIELD,53.3477,-6.27821,FALSE,30,21,9,OPEN,1.55E+12
19/02/2019 18:30,500,Rain,light rain,10n,9,1008,87,9,9,10000,8,190,NULL,75,19/02/2019 18:30,18:30:00,43515.77083,18,Tuesday,43515.77083,SMITHFIELD,53.3477,-6.27821,FALSE,30,21,9,OPEN,1.55E+12
19/02/2019 18:36,500,Rain,light rain,10n,9,1008,87,9,9,10000,8,190,NULL,75,19/02/2019 18:36,18:36:00,43515.775,18,Tuesday,43515.775,SMITHFIELD,53.3477,-6.27821,FALSE,30,22,8,OPEN,1.55E+12
19/02/2019 18:42,500,Rain,light rain,10n,9,1008,87,9,9,10000,8,190,NULL,75,19/02/2019 18:42,18:42:00,43515.77917,18,Tuesday,43515.77917,SMITHFIELD,53.3477,-6.27821,FALSE,30,23,7,OPEN,1.55E+12
19/02/2019 18:48,500,Rain,light rain,10n,9,1008,87,9,9,10000,8,190,NULL,75,19/02/2019 18:48,18:48:00,43515.78333,18,Tuesday,43515.78333,SMITHFIELD,53.3477,-6.27821,FALSE,30,23,6,OPEN,1.55E+12
19/02/2019 18:54,500,Rain,light rain,10n,9,1008,87,9,9,10000,8,190,NULL,75,19/02/2019 18:54,18:54:00,43515.7875,18,Tuesday,43515.7875,SMITHFIELD,53.3477,-6.27821,FALSE,30,23,6,OPEN,1.55E+12
19/02/2019 19:01,500,Rain,light rain,10n,9,1008,87,9,9,10000,7,190,12,75,19/02/2019 19:01,19:01:00,43515.79236,19,Tuesday,43515.79236,SMITHFIELD,53.3477,-6.27821,FALSE,30,25,4,OPEN,1.55E+12
19/02/2019 19:07,500,Rain,light rain,10n,9,1008,87,9,9,10000,7,190,12,75,19/02/2019 19:07,19:07:00,43515.79653,19,Tuesday,43515.79653,SMITHFIELD,53.3477,-6.27821,FALSE,30,25,4,OPEN,1.55E+12
19/02/2019 19:12,500,Rain,light rain,10n,9,1008,87,9,9,10000,7,190,12,75,19/02/2019 19:12,19:12:00,43515.8,19,Tuesday,43515.8,SMITHFIELD,53.3477,-6.27821,FALSE,30,27,2,OPEN,1.55E+12
19/02/2019 19:18,500,Rain,light rain,10n,9,1008,87,9,9,10000,7,190,12,75,19/02/2019 19:18,19:18:00,43515.80417,19,Tuesday,43515.80417,SMITHFIELD,53.3477,-6.27821,FALSE,30,24,5,OPEN,1.55E+12
19/02/2019 19:24,500,Rain,light rain,10n,9,1008,87,9,9,10000,7,190,12,75,19/02/2019 19:24,19:24:00,43515.80833,19,Tuesday,43515.80833,SMITHFIELD,53.3477,-6.27821,FALSE,30,25,4,OPEN,1.55E+12
19/02/2019 19:30,500,Rain,light rain,10n,9,1008,87,9,9,10000,7,200,NULL,75,19/02/2019 19:30,19:30:00,43515.8125,19,Tuesday,43515.8125,SMITHFIELD,53.3477,-6.27821,FALSE,30,26,3,OPEN,1.55E+12
